0.2,0.45,0.09,20,4,0.001256637
0.2,0.45,0.09,20,5,0.001570796
0.2,0.45,0.09,20,6,0.001884956
0.2,0.45,0.09,20,8,0.002513274
0.2,0.45,0.09,20,9,0.002827433
0.2,0.45,0.09,20,10,0.003141593
0.2,0.45,0.09,25,4,0.001963495
0.2,0.45,0.09,25,5,0.002454369
0.2,0.45,0.09,25,6,0.002945243
0.2,0.45,0.09,25,8,0.003926991
0.2,0.45,0.09,25,9,0.004417865
0.2,0.45,0.09,25,10,0.004908739
0.2,0.5,0.1,12,2,0.000226195
0.2,0.5,0.1,12,3,0.000339292
0.2,0.5,0.1,12,4,0.000452389
0.2,0.5,0.1,12,5,0.000565487
0.2,0.5,0.1,12,6,0.000678584
0.2,0.5,0.1,12,8,0.000904779
0.2,0.5,0.1,12,9,0.001017876
0.2,0.5,0.1,12,10,0.001130973
0.2,0.5,0.1,16,3,0.000603186
0.2,0.5,0.1,16,4,0.000804248
0.2,0.5,0.1,16,5,0.00100531
0.2,0.5,0.1,16,6,0.001206372
0.2,0.5,0.1,16,8,0.001608495
0.2,0.5,0.1,16,9,0.001809557
0.2,0.5,0.1,16,10,0.002010619
0.2,0.5,0.1,20,3,0.000942478
0.2,0.5,0.1,20,4,0.001256637
0.2,0.5,0.1,20,5,0.001570796
0.2,0.5,0.1,20,6,0.001884956
0.2,0.5,0.1,20,8,0.002513274
0.2,0.5,0.1,20,9,0.002827433
0.2,0.5,0.1,20,10,0.003141593
0.2,0.5,0.1,25,4,0.001963495
0.2,0.5,0.1,25,5,0.002454369
0.2,0.5,0.1,25,6,0.002945243
0.2,0.5,0.1,25,8,0.003926991
0.2,0.5,0.1,25,9,0.004417865
0.2,0.5,0.1,25,10,0.004908739
0.2,0.55,0.11,12,2,0.000226195
0.2,0.55,0.11,12,3,0.000339292
0.2,0.55,0.11,12,4,0.000452389
0.2,0.55,0.11,12,5,0.000565487
0.2,0.55,0.11,12,6,0.000678584
0.2,0.55,0.11,12,8,0.000904779
0.2,0.55,0.11,12,9,0.001017876
0.2,0.55,0.11,12,10,0.001130973
0.2,0.55,0.11,16,3,0.000603186
0.2,0.55,0.11,16,4,0.000804248
0.2,0.55,0.11,16,5,0.00100531
0.2,0.55,0.11,16,6,0.001206372
0.2,0.55,0.11,16,8,0.001608495
0.2,0.55,0.11,16,9,0.001809557
0.2,0.55,0.11,16,10,0.002010619
0.2,0.55,0.11,20,3,0.000942478
0.2,0.55,0.11,20,4,0.001256637
0.2,0.55,0.11,20,5,0.001570796
0.2,0.55,0.11,20,6,0.001884956
0.2,0.55,0.11,20,8,0.002513274
0.2,0.55,0.11,20,9,0.002827433
0.2,0.55,0.11,20,10,0.003141593
0.2,0.55,0.11,25,4,0.001963495
0.2,0.55,0.11,25,5,0.002454369
0.2,0.55,0.11,25,6,0.002945243
0.2,0.55,0.11,25,8,0.003926991
0.2,0.55,0.11,25,9,0.004417865
0.2,0.55,0.11,25,10,0.004908739
0.2,0.6,0.12,12,2,0.000226195
0.2,0.6,0.12,12,3,0.000339292
0.2,0.6,0.12,12,4,0.000452389
0.2,0.6,0.12,12,5,0.000565487
0.2,0.6,0.12,12,6,0.000678584
0.2,0.6,0.12,12,8,0.000904779
0.2,0.6,0.12,12,9,0.001017876
0.2,0.6,0.12,12,10,0.001130973
0.2,0.6,0.12,16,3,0.000603186
0.2,0.6,0.12,16,4,0.000804248
0.2,0.6,0.12,16,5,0.00100531
0.2,0.6,0.12,16,6,0.001206372
0.2,0.6,0.12,16,8,0.001608495
0.2,0.6,0.12,16,9,0.001809557
0.2,0.6,0.12,16,10,0.002010619
0.2,0.6,0.12,20,3,0.000942478
0.2,0.6,0.12,20,4,0.001256637
0.2,0.6,0.12,20,5,0.001570796
0.2,0.6,0.12,20,6,0.001884956
0.2,0.6,0.12,20,8,0.002513274
0.2,0.6,0.12,20,9,0.002827433
0.2,0.6,0.12,20,10,0.003141593
0.2,0.6,0.12,25,4,0.001963495
0.2,0.6,0.12,25,5,0.002454369
0.2,0.6,0.12,25,6,0.002945243
0.2,0.6,0.12,25,8,0.003926991
0.2,0.6,0.12,25,9,0.004417865
0.2,0.6,0.12,25,10,0.004908739
0.2,0.65,0.13,12,2,0.000226195
0.2,0.65,0.13,12,3,0.000339292
0.2,0.65,0.13,12,4,0.000452389
0.2,0.65,0.13,12,5,0.000565487
0.2,0.65,0.13,12,6,0.000678584
0.2,0.65,0.13,12,8,0.000904779
0.2,0.65,0.13,12,9,0.001017876
0.2,0.65,0.13,12,10,0.001130973
0.2,0.65,0.13,16,3,0.000603186
0.2,0.65,0.13,16,4,0.000804248
0.2,0.65,0.13,16,5,0.00100531
0.2,0.65,0.13,16,6,0.001206372
0.2,0.65,0.13,16,8,0.001608495
0.2,0.65,0.13,16,9,0.001809557
0.2,0.65,0.13,16,10,0.002010619
0.2,0.65,0.13,20,3,0.000942478
0.2,0.65,0.13,20,4,0.001256637
0.2,0.65,0.13,20,5,0.001570796
0.2,0.65,0.13,20,6,0.001884956
0.2,0.65,0.13,20,8,0.002513274
0.2,0.65,0.13,20,9,0.002827433
0.2,0.65,0.13,20,10,0.003141593
0.2,0.65,0.13,25,4,0.001963495
0.2,0.65,0.13,25,5,0.002454369
0.2,0.65,0.13,25,6,0.002945243
0.2,0.65,0.13,25,8,0.003926991
0.2,0.65,0.13,25,9,0.004417865
0.2,0.65,0.13,25,10,0.004908739
0.2,0.7,0.14,12,2,0.000226195
0.2,0.7,0.14,12,3,0.000339292
0.2,0.7,0.14,12,4,0.000452389
0.2,0.7,0.14,12,5,0.000565487
0.2,0.7,0.14,12,6,0.000678584
0.2,0.7,0.14,12,8,0.000904779
0.2,0.7,0.14,12,9,0.001017876
0.2,0.7,0.14,12,10,0.001130973
0.2,0.7,0.14,16,3,0.000603186
0.2,0.7,0.14,16,4,0.000804248
0.2,0.7,0.14,16,5,0.00100531
0.2,0.7,0.14,16,6,0.001206372
0.2,0.7,0.14,16,8,0.001608495
0.2,0.7,0.14,16,9,0.001809557
0.2,0.7,0.14,16,10,0.002010619
0.2,0.7,0.14,20,3,0.000942478
0.2,0.7,0.14,20,4,0.001256637
0.2,0.7,0.14,20,5,0.001570796
0.2,0.7,0.14,20,6,0.001884956
0.2,0.7,0.14,20,8,0.002513274
0.2,0.7,0.14,20,9,0.002827433
0.2,0.7,0.14,20,10,0.003141593
0.2,0.7,0.14,25,4,0.001963495
0.2,0.7,0.14,25,5,0.002454369
0.2,0.7,0.14,25,6,0.002945243
0.2,0.7,0.14,25,8,0.003926991
0.2,0.7,0.14,25,9,0.004417865
0.2,0.7,0.14,25,10,0.004908739
0.2,0.75,0.15,12,2,0.000226195
0.2,0.75,0.15,12,3,0.000339292
0.2,0.75,0.15,12,4,0.000452389
0.2,0.75,0.15,12,5,0.000565487
0.2,0.75,0.15,12,6,0.000678584
0.2,0.75,0.15,12,8,0.000904779
0.2,0.75,0.15,12,9,0.001017876
0.2,0.75,0.15,12,10,0.001130973
0.2,0.75,0.15,16,3,0.000603186
0.2,0.75,0.15,16,4,0.000804248
0.2,0.75,0.15,16,5,0.00100531
0.2,0.75,0.15,16,6,0.001206372
0.2,0.75,0.15,16,8,0.001608495
0.2,0.75,0.15,16,9,0.001809557
0.2,0.75,0.15,16,10,0.002010619
0.2,0.75,0.15,20,3,0.000942478
0.2,0.75,0.15,20,4,0.001256637
0.2,0.75,0.15,20,5,0.001570796
0.2,0.75,0.15,20,6,0.001884956
0.2,0.75,0.15,20,8,0.002513274
0.2,0.75,0.15,20,9,0.002827433
0.2,0.75,0.15,20,10,0.003141593
0.2,0.75,0.15,25,4,0.001963495
0.2,0.75,0.15,25,5,0.002454369
0.2,0.75,0.15,25,6,0.002945243
0.2,0.75,0.15,25,8,0.003926991
0.2,0.75,0.15,25,9,0.004417865
0.2,0.75,0.15,25,10,0.004908739
0.2,0.8,0.16,12,2,0.000226195
0.2,0.8,0.16,12,3,0.000339292
0.2,0.8,0.16,12,4,0.000452389
0.2,0.8,0.16,12,5,0.000565487
0.2,0.8,0.16,12,6,0.000678584
0.2,0.8,0.16,12,8,0.000904779
0.2,0.8,0.16,12,9,0.001017876
0.2,0.8,0.16,12,10,0.001130973
0.2,0.8,0.16,16,3,0.000603186
0.2,0.8,0.16,16,4,0.000804248
0.2,0.8,0.16,16,5,0.00100531
0.2,0.8,0.16,16,6,0.001206372
0.2,0.8,0.16,16,8,0.001608495
0.2,0.8,0.16,16,9,0.001809557
0.2,0.8,0.16,16,10,0.002010619
0.2,0.8,0.16,20,3,0.000942478
0.2,0.8,0.16,20,4,0.001256637
0.2,0.8,0.16,20,5,0.001570796
0.2,0.8,0.16,20,6,0.001884956
0.2,0.8,0.16,20,8,0.002513274
0.2,0.8,0.16,20,9,0.002827433
0.2,0.8,0.16,20,10,0.003141593
0.2,0.8,0.16,25,4,0.001963495
0.2,0.8,0.16,25,5,0.002454369
0.2,0.8,0.16,25,6,0.002945243
0.2,0.8,0.16,25,8,0.003926991
0.2,0.8,0.16,25,9,0.004417865
0.2,0.8,0.16,25,10,0.004908739
0.2,0.85,0.17,12,2,0.000226195
0.2,0.85,0.17,12,3,0.000339292
0.2,0.85,0.17,12,4,0.000452389
0.2,0.85,0.17,12,5,0.000565487
0.2,0.85,0.17,12,6,0.000678584
0.2,0.85,0.17,12,8,0.000904779
0.2,0.85,0.17,12,9,0.001017876
0.2,0.85,0.17,12,10,0.001130973
0.2,0.85,0.17,16,3,0.000603186
0.2,0.85,0.17,16,4,0.000804248
0.2,0.85,0.17,16,5,0.00100531
0.2,0.85,0.17,16,6,0.001206372
0.2,0.85,0.17,16,8,0.001608495
0.2,0.85,0.17,16,9,0.001809557
0.2,0.85,0.17,16,10,0.002010619
0.2,0.85,0.17,20,3,0.000942478
0.2,0.85,0.17,20,4,0.001256637
0.2,0.85,0.17,20,5,0.001570796
0.2,0.85,0.17,20,6,0.001884956
0.2,0.85,0.17,20,8,0.002513274
0.2,0.85,0.17,20,9,0.002827433
0.2,0.85,0.17,20,10,0.003141593
0.2,0.85,0.17,25,4,0.001963495
0.2,0.85,0.17,25,5,0.002454369
0.2,0.85,0.17,25,6,0.002945243
0.2,0.85,0.17,25,8,0.003926991
0.2,0.85,0.17,25,9,0.004417865
0.2,0.85,0.17,25,10,0.004908739
0.2,0.9,0.18,12,2,0.000226195
0.2,0.9,0.18,12,3,0.000339292
0.2,0.9,0.18,12,4,0.000452389
0.2,0.9,0.18,12,5,0.000565487
0.2,0.9,0.18,12,6,0.000678584
0.2,0.9,0.18,12,8,0.000904779
0.2,0.9,0.18,12,9,0.001017876
0.2,0.9,0.18,12,10,0.001130973
0.2,0.9,0.18,16,3,0.000603186
0.2,0.9,0.18,16,4,0.000804248
0.2,0.9,0.18,16,5,0.00100531
0.2,0.9,0.18,16,6,0.001206372
0.2,0.9,0.18,16,8,0.001608495
0.2,0.9,0.18,16,9,0.001809557
0.2,0.9,0.18,16,10,0.002010619
0.2,0.9,0.18,20,3,0.000942478
0.2,0.9,0.18,20,4,0.001256637
0.2,0.9,0.18,20,5,0.001570796
0.2,0.9,0.18,20,6,0.001884956
0.2,0.9,0.18,20,8,0.002513274
0.2,0.9,0.18,20,9,0.002827433
0.2,0.9,0.18,20,10,0.003141593
0.2,0.9,0.18,25,4,0.001963495
0.2,0.9,0.18,25,5,0.002454369
0.2,0.9,0.18,25,6,0.002945243
0.2,0.9,0.18,25,8,0.003926991
0.2,0.9,0.18,25,9,0.004417865
0.2,0.9,0.18,25,10,0.004908739
0.2,0.95,0.19,12,2,0.000226195
0.2,0.95,0.19,12,3,0.000339292
0.2,0.95,0.19,12,4,0.000452389
0.2,0.95,0.19,12,5,0.000565487
0.2,0.95,0.19,12,6,0.000678584
0.2,0.95,0.19,12,8,0.000904779
0.2,0.95,0.19,12,9,0.001017876
0.2,0.95,0.19,12,10,0.001130973
0.2,0.95,0.19,16,3,0.000603186
0.2,0.95,0.19,16,4,0.000804248
0.2,0.95,0.19,16,5,0.00100531
0.2,0.95,0.19,16,6,0.001206372
0.2,0.95,0.19,16,8,0.001608495
0.2,0.95,0.19,16,9,0.001809557
0.2,0.95,0.19,16,10,0.002010619
0.2,0.95,0.19,20,3,0.000942478
0.2,0.95,0.19,20,4,0.001256637
0.2,0.95,0.19,20,5,0.001570796
0.2,0.95,0.19,20,6,0.001884956
0.2,0.95,0.19,20,8,0.002513274
0.2,0.95,0.19,20,9,0.002827433
0.2,0.95,0.19,20,10,0.003141593
0.2,0.95,0.19,25,4,0.001963495
0.2,0.95,0.19,25,5,0.002454369
0.2,0.95,0.19,25,6,0.002945243
0.2,0.95,0.19,25,8,0.003926991
0.2,0.95,0.19,25,9,0.004417865
0.2,0.95,0.19,25,10,0.004908739
0.2,1,0.2,12,2,0.000226195
0.2,1,0.2,12,3,0.000339292
0.2,1,0.2,12,4,0.000452389
0.2,1,0.2,12,5,0.000565487
0.2,1,0.2,12,6,0.000678584
0.2,1,0.2,12,8,0.000904779
0.2,1,0.2,12,9,0.001017876
0.2,1,0.2,12,10,0.001130973
0.2,1,0.2,16,3,0.000603186
0.2,1,0.2,16,4,0.000804248
0.2,1,0.2,16,5,0.00100531
0.2,1,0.2,16,6,0.001206372
0.2,1,0.2,16,8,0.001608495
0.2,1,0.2,16,9,0.001809557
0.2,1,0.2,16,10,0.002010619
0.2,1,0.2,20,3,0.000942478
0.2,1,0.2,20,4,0.001256637
0.2,1,0.2,20,5,0.001570796
0.2,1,0.2,20,6,0.001884956
0.2,1,0.2,20,8,0.002513274
0.2,1,0.2,20,9,0.002827433
0.2,1,0.2,20,10,0.003141593
0.2,1,0.2,25,4,0.001963495
0.2,1,0.2,25,5,0.002454369
0.2,1,0.2,25,6,0.002945243
0.2,1,0.2,25,8,0.003926991
0.2,1,0.2,25,9,0.004417865
0.2,1,0.2,25,10,0.004908739
0.25,0.2,0.05,12,2,0.000226195
0.25,0.2,0.05,12,3,0.000339292
0.25,0.2,0.05,12,4,0.000452389
0.25,0.2,0.05,12,5,0.000565487
0.25,0.2,0.05,12,6,0.000678584
0.25,0.2,0.05,12,8,0.000904779
0.25,0.2,0.05,12,9,0.001017876
0.25,0.2,0.05,12,10,0.001130973
0.25,0.2,0.05,16,3,0.000603186
0.25,0.2,0.05,16,4,0.000804248
0.25,0.2,0.05,16,5,0.00100531
0.25,0.2,0.05,16,6,0.001206372
0.25,0.2,0.05,16,8,0.001608495
0.25,0.2,0.05,16,9,0.001809557
0.25,0.2,0.05,16,10,0.002010619
0.25,0.2,0.05,20,3,0.000942478
0.25,0.2,0.05,20,4,0.001256637
0.25,0.2,0.05,20,5,0.001570796
0.25,0.2,0.05,20,6,0.001884956
0.25,0.2,0.05,20,8,0.002513274
0.25,0.2,0.05,20,9,0.002827433
0.25,0.2,0.05,20,10,0.003141593
0.25,0.2,0.05,25,4,0.001963495
0.25,0.2,0.05,25,5,0.002454369
0.25,0.2,0.05,25,6,0.002945243
0.25,0.2,0.05,25,8,0.003926991
0.25,0.2,0.05,25,9,0.004417865
0.25,0.2,0.05,25,10,0.004908739
0.25,0.25,0.0625,12,2,0.000226195
0.25,0.25,0.0625,12,3,0.000339292
0.25,0.25,0.0625,12,4,0.000452389
0.25,0.25,0.0625,12,5,0.000565487
0.25,0.25,0.0625,12,6,0.000678584
0.25,0.25,0.0625,12,8,0.000904779
0.25,0.25,0.0625,12,9,0.001017876
0.25,0.25,0.0625,12,10,0.001130973
0.25,0.25,0.0625,16,3,0.000603186
0.25,0.25,0.0625,16,4,0.000804248
0.25,0.25,0.0625,16,5,0.00100531
0.25,0.25,0.0625,16,6,0.001206372
0.25,0.25,0.0625,16,8,0.001608495
0.25,0.25,0.0625,16,9,0.001809557
0.25,0.25,0.0625,16,10,0.002010619
0.25,0.25,0.0625,20,3,0.000942478
0.25,0.25,0.0625,20,4,0.001256637
0.25,0.25,0.0625,20,5,0.001570796
0.25,0.25,0.0625,20,6,0.001884956
0.25,0.25,0.0625,20,8,0.002513274
0.25,0.25,0.0625,20,9,0.002827433
0.25,0.25,0.0625,20,10,0.003141593
0.25,0.25,0.0625,25,4,0.001963495
0.25,0.25,0.0625,25,5,0.002454369
0.25,0.25,0.0625,25,6,0.002945243
0.25,0.25,0.0625,25,8,0.003926991
0.25,0.25,0.0625,25,9,0.004417865
0.25,0.25,0.0625,25,10,0.004908739
0.25,0.3,0.075,12,2,0.000226195
0.25,0.3,0.075,12,3,0.000339292
0.25,0.3,0.075,12,4,0.000452389
0.25,0.3,0.075,12,5,0.000565487
0.25,0.3,0.075,12,6,0.000678584
0.25,0.3,0.075,12,8,0.000904779
0.25,0.3,0.075,12,9,0.001017876
0.25,0.3,0.075,12,10,0.001130973
0.25,0.3,0.075,16,3,0.000603186
0.25,0.3,0.075,16,4,0.000804248
0.25,0.3,0.075,16,5,0.00100531
0.25,0.3,0.075,16,6,0.001206372
0.25,0.3,0.075,16,8,0.001608495
0.25,0.3,0.075,16,9,0.001809557
0.25,0.3,0.075,16,10,0.002010619
0.25,0.3,0.075,20,3,0.000942478
0.25,0.3,0.075,20,4,0.001256637
0.25,0.3,0.075,20,5,0.001570796
0.25,0.3,0.075,20,6,0.001884956
0.25,0.3,0.075,20,8,0.002513274
0.25,0.3,0.075,20,9,0.002827433
0.25,0.3,0.075,20,10,0.003141593
0.25,0.3,0.075,25,4,0.001963495
0.25,0.3,0.075,25,5,0.002454369
0.25,0.3,0.075,25,6,0.002945243
0.25,0.3,0.075,25,8,0.003926991
0.25,0.3,0.075,25,9,0.004417865
0.25,0.3,0.075,25,10,0.004908739
0.25,0.35,0.0875,12,2,0.000226195
0.25,0.35,0.0875,12,3,0.000339292
0.25,0.35,0.0875,12,4,0.000452389
0.25,0.35,0.0875,12,5,0.000565487
0.25,0.35,0.0875,12,6,0.000678584
0.25,0.35,0.0875,12,8,0.000904779
0.25,0.35,0.0875,12,9,0.001017876
0.25,0.35,0.0875,12,10,0.001130973
0.25,0.35,0.0875,16,3,0.000603186
0.25,0.35,0.0875,16,4,0.000804248
0.25,0.35,0.0875,16,5,0.00100531
0.25,0.35,0.0875,16,6,0.001206372
0.25,0.35,0.0875,16,8,0.001608495
0.25,0.35,0.0875,16,9,0.001809557
0.25,0.35,0.0875,16,10,0.002010619
0.25,0.35,0.0875,20,3,0.000942478
0.25,0.35,0.0875,20,4,0.001256637
0.25,0.35,0.0875,20,5,0.001570796
0.25,0.35,0.0875,20,6,0.001884956
0.25,0.35,0.0875,20,8,0.002513274
0.25,0.35,0.0875,20,9,0.002827433
0.25,0.35,0.0875,20,10,0.003141593
0.25,0.35,0.0875,25,4,0.001963495
0.25,0.35,0.0875,25,5,0.002454369
0.25,0.35,0.0875,25,6,0.002945243
0.25,0.35,0.0875,25,8,0.003926991
0.25,0.35,0.0875,25,9,0.004417865
0.25,0.35,0.0875,25,10,0.004908739
0.25,0.4,0.1,12,2,0.000226195
0.25,0.4,0.1,12,3,0.000339292
0.25,0.4,0.1,12,4,0.000452389
0.25,0.4,0.1,12,5,0.000565487
0.25,0.4,0.1,12,6,0.000678584
0.25,0.4,0.1,12,8,0.000904779
0.25,0.4,0.1,12,9,0.001017876
0.25,0.4,0.1,12,10,0.001130973
0.25,0.4,0.1,16,3,0.000603186
0.25,0.4,0.1,16,4,0.000804248
0.25,0.4,0.1,16,5,0.00100531
0.25,0.4,0.1,16,6,0.001206372
0.25,0.4,0.1,16,8,0.001608495
0.25,0.4,0.1,16,9,0.001809557
0.25,0.4,0.1,16,10,0.002010619
0.25,0.4,0.1,20,3,0.000942478
0.25,0.4,0.1,20,4,0.001256637
0.25,0.4,0.1,20,5,0.001570796
0.25,0.4,0.1,20,6,0.001884956
0.25,0.4,0.1,20,8,0.002513274
0.25,0.4,0.1,20,9,0.002827433
0.25,0.4,0.1,20,10,0.003141593
0.25,0.4,0.1,25,4,0.001963495
0.25,0.4,0.1,25,5,0.002454369
0.25,0.4,0.1,25,6,0.002945243
0.25,0.4,0.1,25,8,0.003926991
0.25,0.4,0.1,25,9,0.004417865
0.25,0.4,0.1,25,10,0.004908739
0.25,0.45,0.1125,12,2,0.000226195
0.25,0.45,0.1125,12,3,0.000339292
0.25,0.45,0.1125,12,4,0.000452389
0.25,0.45,0.1125,12,5,0.000565487
0.25,0.45,0.1125,12,6,0.000678584
0.25,0.45,0.1125,12,8,0.000904779
0.25,0.45,0.1125,12,9,0.001017876
0.25,0.45,0.1125,12,10,0.001130973
0.25,0.45,0.1125,16,3,0.000603186
0.25,0.45,0.1125,16,4,0.000804248
0.25,0.45,0.1125,16,5,0.00100531
0.25,0.45,0.1125,16,6,0.001206372
0.25,0.45,0.1125,16,8,0.001608495
0.25,0.45,0.1125,16,9,0.001809557
0.25,0.45,0.1125,16,10,0.002010619
0.25,0.45,0.1125,20,3,0.000942478
0.25,0.45,0.1125,20,4,0.001256637
0.25,0.45,0.1125,20,5,0.001570796
0.25,0.45,0.1125,20,6,0.001884956
