0,-0.6,0,0.6
0,-0.6,0.05,0.72727
0,-0.6,0.1,0.85458
0,-0.6,0.15,0.98195
0,-0.6,0.2,1.109
0,-0.6,0.25,1.2344
0,-0.6,0.3,1.3578
0,-0.6,0.35,1.4794
0,-0.6,0.4,1.6016
0,-0.5,0,0.5
0,-0.5,0.05,0.62816
0,-0.5,0.1,0.75631
0,-0.5,0.15,0.88289
0,-0.5,0.2,1.0086
0,-0.5,0.25,1.1343
0,-0.5,0.3,1.2606
0,-0.5,0.35,1.3877
0,-0.5,0.4,1.5154
0,-0.4,0,0.4
0,-0.4,0.05,0.52816
0,-0.4,0.1,0.65631
0,-0.4,0.15,0.78447
0,-0.4,0.2,0.91262
0,-0.4,0.25,1.0408
0,-0.4,0.3,1.1693
0,-0.4,0.35,1.2982
0,-0.4,0.4,1.4277
0,-0.3,0,0.3
0,-0.3,0.05,0.42816
0,-0.3,0.1,0.55631
0,-0.3,0.15,0.68447
0,-0.3,0.2,0.81482
0,-0.3,0.25,0.94734
0,-0.3,0.3,1.0782
0,-0.3,0.35,1.2083
0,-0.3,0.4,1.3389
0,-0.2,0,0.2
0,-0.2,0.05,0.32816
0,-0.2,0.1,0.45631
0,-0.2,0.15,0.58739
0,-0.2,0.2,0.71991
0,-0.2,0.25,0.85291
0,-0.2,0.3,0.98808
0,-0.2,0.35,1.1174
0,-0.2,0.4,1.2448
0,-0.1,0,0.1
0,-0.1,0.05,0.22816
0,-0.1,0.1,0.35996
0,-0.1,0.15,0.49404
0,-0.1,0.2,0.62921
0,-0.1,0.25,0.7676
0,-0.1,0.3,0.90654
0,-0.1,0.35,1.0436
0,-0.1,0.4,1.1791
0,1.1102e-16,0,0
0,1.1102e-16,0.05,0.12807
0,1.1102e-16,0.1,0.26273
0,1.1102e-16,0.15,0.40761
0,1.1102e-16,0.2,0.55249
0,1.1102e-16,0.25,0.69737
0,1.1102e-16,0.3,0.83965
0,1.1102e-16,0.35,0.98798
0,1.1102e-16,0.4,1.1369
0,0.1,0,0
0,0.1,0.05,0.01626
0,0.1,0.1,0.15992
0,0.1,0.15,0.30519
0,0.1,0.2,0.46531
0,0.1,0.25,0.62544
0,0.1,0.3,0.78557
0,0.1,0.35,0.94569
0,0.1,0.4,1.102
0,0.2,0,0
0,0.2,0.05,0
0,0.2,0.1,0.077872
0,0.2,0.15,0.23863
0,0.2,0.2,0.40158
0,0.2,0.25,0.56473
0,0.2,0.3,0.73445
0,0.2,0.35,0.90775
0,0.2,0.4,1.0764
0,0.3,0,0
0,0.3,0.05,0
0,0.3,0.1,0.016305
0,0.3,0.15,0.18929
0,0.3,0.2,0.36228
0,0.3,0.25,0.53527
0,0.3,0.3,0.71168
0,0.3,0.35,0.88885
0,0.3,0.4,1.0626
0,0.4,0,0
0,0.4,0.05,0
0,0.4,0.1,0
0,0.4,0.15,0.16955
0,0.4,0.2,0.35078
0,0.4,0.25,0.53201
0,0.4,0.3,0.71324
0,0.4,0.35,0.89446
0,0.4,0.4,1.0739
0,0.5,0,0
0,0.5,0.05,0
0,0.5,0.1,0.0072437
0,0.5,0.15,0.19561
0,0.5,0.2,0.38124
0,0.5,0.25,0.56688
0,0.5,0.3,0.75251
0,0.5,0.35,0.93815
0,0.5,0.4,1.1144
0,0.6,0,0
0,0.6,0.05,0
0,0.6,0.1,0.069281
0,0.6,0.15,0.25703
0,0.6,0.2,0.44478
0,0.6,0.25,0.63253
0,0.6,0.3,0.82027
0,0.6,0.35,1.008
0,0.6,0.4,1.1934
0,0.7,0,0
0,0.7,0.05,3.7286e-17
0,0.7,0.1,0.16646
0,0.7,0.15,0.3404
0,0.7,0.2,0.51961
0,0.7,0.25,0.70735
0,0.7,0.3,0.89508
0,0.7,0.35,1.0817
0,0.7,0.4,1.2672
0,0.8,0,1.1551e-16
0,0.8,0.05,0.042629
0,0.8,0.1,0.22531
0,0.8,0.15,0.41149
0,0.8,0.2,0.59767
0,0.8,0.25,0.78386
0,0.8,0.3,0.97033
0,0.8,0.35,1.1545
0,0.8,0.4,1.3388
0,0.9,0,0.10404
0,0.9,0.05,0.20304
