-0.59495,0.16238,1
-0.51781,0.192,1
-0.41268,0.23132,1
-0.23338,0.29509,1
-0.15164,0.32149,1
-0.02128,0.3514,1
0.07963,0.36645,1
0.1829,0.37655,1
0.25356,0.38017,1
0.32197,0.38149,1
0.41096,0.37967,1
0.43684,0.37771,1
0.47113,0.37217,1
0.60074,0.34785,1
0.75172,0.31735,1
0.85544,0.29499,1
0.93019,0.27859,1
1.03468,0.25567,1
1.12854,0.2325,1
1.20638,0.21229,1
1.29572,0.18547,1
1.41184,0.14695,1
1.46304,0.1289,1
1.5494,0.09805,1
1.62506,0.07058,1
1.68393,0.04798,1
1.71453,0.03498,1
1.73442,0.0263,1
1.74554,0.01929,1
1.75362,0.01266,1
1.7579,0.00619,1
0.82608,0.00674,0
0.79703,0.01766,0
0.75576,0.03214,0
0.69921,0.05246,0
0.64727,0.06879,0
0.60301,0.0802,0
0.55039,0.09118,0
0.50391,0.09819,0
0.4042,0.10548,0
0.45594,0.10328,0
0.35101,0.1031,0
0.30357,0.09769,0
0.2607,0.09116,0
0.21824,0.08234,0
0.17582,0.07143,0
0.14213,0.06132,0
0.10165,0.04697,0
0.06006,0.03071,0
0.02644,0.01603,0
0,0,0
-0.6,0,0.6
0.1,0,0
0.2,0,0
0.2,0.05,0
0.3,0,0
0.3,0.05,0
0.4,0,0
4.00E-01,0.05,0.00E+00
0.4,0.1,0
5.00E-01,0,0
0.5,0.05,0
0.6,0,0
0.6,0.05,0
0.7,0,0
0.7,0.05,0
0.8,0,0
