-0.59722,0.13187,1
-0.51855,0.14974,1
-0.39863,0.17433,1
-0.24883,0.19921,1
-0.1948,0.20691,1
-0.00147,0.22607,1
0.19957,0.23462,1
0.39733,0.23289,1
0.59912,0.22091,1
0.79816,0.20086,1
0.90723,0.18802,1
1.0047,0.17569,1
1.19669,0.14809,1
1.37968,0.11607,1
1.46759,0.09802,1
1.60421,0.06621,1
1.68553,0.04484,1
1.75515,0.02638,1
1.84946,0.00029,1
1.82726,0.00681,1
0.83153,0.00498,0
0.75883,0.02417,0
0.701,0.03718,0
0.63283,0.04942,0
0.56908,0.05746,0
0.51154,0.06258,0
0.45041,0.06568,0
0.39058,0.0664,0
0.31135,0.06412,0
0.25658,0.0599,0
0.2104,0.05462,0
0.17277,0.04936,0
0.14125,0.04357,0
0.10131,0.03446,0
0.06203,0.02406,0
0.03187,0.01442,0
0,0,0
-0.6,0,0.6
0,0,0
0.1,0,0
0.2,0,0
0.2,0.05,0
0.3,0,0
0.3,0.05,0
0.4,0.05,0
0.5,0,0
0.5,0.05,0
0.6,0,0
0.6,0.05,0
0.7,0,0
0.8,0,0
