-0.59255,0.07788,1
-0.46414,0.09735,1
-0.37082,0.10964,1
-0.29416,0.11851,1
-0.21832,0.12622,1
-0.14773,0.13251,1
-0.07621,0.13799,1
-0.00285,0.14224,1
0.06084,0.14486,1
0.14052,0.14707,1
0.20164,0.148,1
0.26461,0.1476,1
0.33204,0.1465,1
0.40485,0.14443,1
0.46351,0.14159,1
0.56045,0.13637,1
0.65122,0.13144,1
0.72904,0.1266,1
0.83222,0.11978,1
0.92801,0.11295,1
1.03714,0.1043,1
1.11353,0.09742,1
1.19214,0.08963,1
1.26892,0.08133,1
1.35936,0.07079,1
1.44678,0.05937,1
1.51627,0.04915,1
1.58271,0.03855,1
1.64358,0.02855,1
1.66967,0.02404,1
1.70324,0.01794,1
1.73252,0.01146,1
1.74627,0.00754,1
1.75506,0.00435,1
1.76108,0.00115,1
0.83323,0.00196,0
0.80931,0.00592,0
0.7888,0.00958,0
0.74347,0.01689,0
0.70192,0.0226,0
0.65481,0.02868,0
0.6121,0.03291,0
0.5719,0.0364,0
0.51014,0.0401,0
0.45338,0.04238,0
0.40779,0.04297,0
0.36715,0.04306,0
0.31613,0.04141,0
0.27193,0.03904,0
0.21489,0.0349,0
0.18367,0.0315,0
0.14084,0.02647,0
0.09444,0.01909,0
0.05662,0.01259,0
0.03042,0.00735,0
0,0,0
-0.6,0,0.6
0.1,0,0
0.2,0,0
0.3,0,0
0.4,0,0
0.5,0,0
0.6,0,0
0.7,0,0
0.8,0,0
