0,-0.6,0,0.6
0,-0.6,0.05,0.72496
0,-0.6,0.1,0.84991
0,-0.6,0.15,0.97487
0,-0.6,0.2,1.0995
0,-0.6,0.25,1.223
0,-0.6,0.3,1.3453
0,-0.6,0.35,1.4663
0,-0.6,0.4,1.5861
0,-0.5,0,0.49987
0,-0.5,0.05,0.62649
0,-0.5,0.1,0.75311
0,-0.5,0.15,0.87747
0,-0.5,0.2,1.0008
0,-0.5,0.25,1.1236
0,-0.5,0.3,1.2481
0,-0.5,0.35,1.3742
0,-0.5,0.4,1.5018
0,-0.4,0,0.39974
0,-0.4,0.05,0.52636
0,-0.4,0.1,0.65299
0,-0.4,0.15,0.77961
0,-0.4,0.2,0.90623
0,-0.4,0.25,1.0329
0,-0.4,0.3,1.1601
0,-0.4,0.35,1.287
0,-0.4,0.4,1.4136
0,-0.3,0,0.29961
0,-0.3,0.05,0.42623
0,-0.3,0.1,0.55286
0,-0.3,0.15,0.67948
0,-0.3,0.2,0.80794
0,-0.3,0.25,0.93889
0,-0.3,0.3,1.0674
0,-0.3,0.35,1.1936
0,-0.3,0.4,1.3194
0,-0.2,0,0.19948
0,-0.2,0.05,0.3261
0,-0.2,0.1,0.45273
0,-0.2,0.15,0.58208
0,-0.2,0.2,0.71304
0,-0.2,0.25,0.84399
0,-0.2,0.3,0.97495
0,-0.2,0.35,1.1046
0,-0.2,0.4,1.236
0,-0.1,0,0.099353
0,-0.1,0.05,0.22597
0,-0.1,0.1,0.35622
0,-0.1,0.15,0.48718
0,-0.1,0.2,0.62674
0,-0.1,0.25,0.76711
0,-0.1,0.3,0.90749
0,-0.1,0.35,1.0465
0,-0.1,0.4,1.184
0,1.1102e-16,0,0
0,1.1102e-16,0.05,0.14023
0,1.1102e-16,0.1,0.28047
0,1.1102e-16,0.15,0.4207
0,1.1102e-16,0.2,0.56094
0,1.1102e-16,0.25,0.70117
0,1.1102e-16,0.3,0.8414
0,1.1102e-16,0.35,0.98179
0,1.1102e-16,0.4,1.1286
0,0.1,0,0
0,0.1,0.05,0.018647
0,0.1,0.1,0.1615
0,0.1,0.15,0.31075
