-0.59207,0.12828,1
-0.47805,0.15409,1
-0.39397,0.16997,1
-0.31292,0.1836,1
-0.23795,0.19461,1
-0.10447,0.20934,1
-0.0041,0.21671,1
0.09205,0.22092,1
0.18826,0.22289,1
0.25245,0.22253,1
0.32531,0.22127,1
0.39576,0.21814,1
0.49965,0.21084,1
0.59738,0.20334,1
0.67904,0.19634,1
0.75702,0.18896,1
0.83129,0.18176,1
0.91177,0.17308,1
0.99722,0.1635,1
1.0728,0.15369,1
1.14468,0.14388,1
1.21658,0.13332,1
1.27735,0.12347,1
1.35055,0.1105,1
1.40763,0.10008,1
1.46972,0.08745,1
1.52814,0.07369,1
1.58909,0.05789,1
1.63325,0.04614,1
1.67742,0.034,1
1.71604,0.02223,1
1.73538,0.01485,1
1.74791,0.00857,1
1.75672,0.00284,1
0.82726,0.00535,0
0.79179,0.01528,0
0.73582,0.0296,0
0.68057,0.04058,0
0.6198,0.05043,0
0.55911,0.05768,0
0.49663,0.06269,0
0.43855,0.06511,0
0.39657,0.06554,0
0.32874,0.06384,0
0.27453,0.0607,0
0.21053,0.05437,0
0.15524,0.04583,0
0.108,0.03658,0
0.06881,0.02623,0
0.03395,0.01553,0
0,0,0
-0.6,0,0.6
0.1,0,0
0.2,0,0
0.2,0.05,0
0.3,0,0
0.3,0.05,0
0.4,0,0
0.4,5.00E-02,0
0.5,0,0
0.5,0.05,0
0.6,0,0
0.6,5.00E-02,0
0.7,0,0
0.8,0,0
