-0.59955,0.1587,1
-0.46745,0.19951,1
-0.40207,0.21685,1
-0.20346,0.26144,1
-0.00369,0.29399,1
0.12684,0.30716,1
0.19719,0.31092,1
0.2445,0.31241,1
0.32504,0.31258,1
0.39788,0.3102,1
0.48602,0.30396,1
0.59774,0.29105,1
0.79622,0.26345,1
0.99656,0.22944,1
1.14517,0.19959,1
1.1981,0.18827,1
1.39956,0.13943,1
1.54231,0.09883,1
1.59838,0.08239,1
1.82258,0.00817,1
0.82673,0.0059,0
0.78661,0.01977,0
0.73118,0.03621,0
0.67381,0.05137,0
0.60239,0.06655,0
0.50665,0.07945,0
0.42617,0.08491,0
0.33475,0.08296,0
0.23044,0.07104,0
0.15229,0.05526,0
0.1055,0.04251,0
0.05546,0.02515,0
0.02143,0.01085,0
0,0,0
-0.6,0,0.6
0.2,0,0
0.2,0.05,0
0.3,0,0
0.3,0.05,0
0.4,0,0
0.4,0.05,0
0.5,0,0
0.5,0.05,0
0.6,0,0
0.6,0.05,0
0.7,0,0
0.8,0,0
