-0.59364,0.1636,1
-0.47554,0.2097,1
-0.39582,0.23946,1
-0.23418,0.299,1
-0.14858,0.3255,1
-0.00475,0.35748,1
0.10287,0.37386,1
0.23389,0.38527,1
0.35335,0.38964,1
0.43356,0.3872,1
0.51674,0.38147,1
0.56203,0.37443,1
0.70682,0.34272,1
0.81213,0.31919,1
0.92916,0.29171,1
1.04183,0.26347,1
1.16476,0.232,1
1.27016,0.20225,1
1.39904,0.1624,1
1.48844,0.13072,1
1.58078,0.09687,1
1.65112,0.0724,1
1.71268,0.05008,1
1.78743,0.02307,1
1.83725,0.0058,1
0.82556,0.00961,0
0.76399,0.0323,0
0.6878,0.05856,0
0.61022,0.07969,0
0.54296,0.09356,0
0.4641,0.1026,0
0.40285,0.1048,0
0.31109,0.09949,0
0.25075,0.08961,0
0.18757,0.07422,0
0.12953,0.05667,0
0.0672,0.0336,0
0.02666,0.01506,0
0,0,0
-0.6,0,0.6
0.1,0,0
0.2,0.05,0
0.3,0,0
0.3,0.05,0
0.4,0,0
0.4,0.05,0
0.4,0.1,0
0.5,0,0
0.5,0.05,0
0.6,0,0
0.6,0.05,0
0.7,0.05,0
