"Bar/Node/Case,FX (kN),FY (kN),FZ (kN),MY (kNm),MZ (kNm),Length (m)"
" 86/ 58/ 1,-0.00,-0.00,8.25,-3.62,-0.00,2.775"
" 86/ 58/ 2,-0.00,-0.00,3.53,-1.65,-0.00,2.775"
" 86/ 58/ 3,-0.00,0.00,2.16,-1.19,0.00,2.775"
" 86/ 58/ 4,-0.00,-0.00,-0.07,0.12,-0.00,2.775"
" 86/ 58/ 6,-0.00,-0.00,19.72,-9.07,-0.00,2.775"
" 86/ 58/ 7,-0.00,-0.00,12.47,-5.63,-0.00,2.775"
" 86/ 59/ 1,-0.00,-0.00,-7.44,-2.49,0.00,2.775"
" 86/ 59/ 2,-0.00,-0.00,-3.21,-1.19,0.00,2.775"
" 86/ 59/ 3,-0.00,0.00,-1.69,-0.52,-0.00,2.775"
" 86/ 59/ 4,-0.00,-0.00,-0.07,-0.08,0.00,2.775"
" 86/ 59/ 6,-0.00,-0.00,-17.36,-5.79,0.00,2.775"
" 86/ 59/ 7,-0.00,-0.00,-11.12,-3.76,0.00,2.775"
" 87/ 25/ 1,85.99,1.14,1.09,-1.38,1.69,2.800"
" 87/ 25/ 2,31.07,0.66,0.55,-0.68,0.96,2.800"
" 87/ 25/ 3,13.39,0.44,0.27,-0.34,0.65,2.800"
" 87/ 25/ 4,2.18,-0.03,0.02,-0.03,-0.05,2.800"
" 87/ 25/ 6,184.70,2.96,2.67,-3.31,4.09,2.800"
" 87/ 25/ 7,121.19,1.85,1.71,-2.12,2.62,2.800"
" 87/ 59/ 1,81.62,1.14,1.09,1.68,-1.49,2.800"
" 87/ 59/ 2,31.07,0.66,0.55,0.84,-0.87,2.800"
" 87/ 59/ 3,13.39,0.44,0.27,0.41,-0.59,2.800"
" 87/ 59/ 4,2.18,-0.03,0.02,0.04,0.05,2.800"
" 87/ 59/ 6,178.79,2.96,2.67,4.07,-3.60,2.800"
" 87/ 59/ 7,116.82,1.85,1.71,2.61,-2.32,2.800"
" 88/ 57/ 1,0.00,-0.00,17.37,-20.23,-0.00,3.850"
" 88/ 57/ 2,0.00,-0.00,8.41,-10.13,-0.00,3.850"
" 88/ 57/ 3,0.00,-0.00,4.61,-5.26,-0.00,3.850"
" 88/ 57/ 4,0.00,0.00,0.10,-0.27,0.00,3.850"
" 88/ 57/ 6,0.00,0.00,43.32,-51.28,-0.00,3.850"
" 88/ 57/ 7,0.00,-0.00,27.27,-32.21,-0.00,3.850"
" 88/ 58/ 1,0.00,-0.00,-9.56,-5.19,0.00,3.850"
" 88/ 58/ 2,0.00,-0.00,-4.54,-2.68,0.00,3.850"
" 88/ 58/ 3,0.00,-0.00,-2.79,-1.75,0.00,3.850"
" 88/ 58/ 4,0.00,0.00,0.10,0.11,-0.00,3.850"
" 88/ 58/ 6,0.00,0.00,-23.57,-13.25,0.00,3.850"
" 88/ 58/ 7,0.00,-0.00,-14.83,-8.27,0.00,3.850"
" 89/ 24/ 1,182.92,4.65,0.52,-1.13,6.59,2.800"
" 89/ 24/ 2,85.66,2.83,0.31,-0.62,4.02,2.800"
" 89/ 24/ 3,36.68,1.66,0.14,-0.28,2.37,2.800"
" 89/ 24/ 4,6.14,-0.02,0.02,-0.04,-0.04,2.800"
" 89/ 24/ 6,438.98,13.09,1.34,-2.69,18.02,2.800"
" 89/ 24/ 7,281.15,8.02,0.86,-1.75,11.15,2.800"
" 89/ 58/ 1,178.54,4.65,0.52,0.33,-6.43,2.800"
" 89/ 58/ 2,85.66,2.83,0.31,0.24,-3.90,2.800"
" 89/ 58/ 3,36.68,1.66,0.14,0.10,-2.29,2.800"
" 89/ 58/ 4,6.14,-0.02,0.02,0.02,0.03,2.800"
" 89/ 58/ 6,433.07,13.09,1.34,0.82,-17.49,2.800"
" 89/ 58/ 7,276.77,8.02,0.86,0.55,-10.84,2.800"
" 90/ 56/ 1,-0.00,-0.00,-0.52,18.56,-0.00,3.700"
" 90/ 56/ 2,-0.00,-0.00,-0.39,8.80,-0.00,3.700"
" 90/ 56/ 3,-0.00,-0.00,0.56,3.37,-0.00,3.700"
" 90/ 56/ 4,-0.00,-0.00,-0.39,0.83,-0.00,3.700"
" 90/ 56/ 6,-0.00,-0.00,-0.95,44.56,-0.00,3.700"
" 90/ 56/ 7,-0.00,-0.00,-0.82,28.63,-0.00,3.700"
" 90/ 57/ 1,-0.00,-0.00,-25.72,-29.98,0.00,3.700"
" 90/ 57/ 2,-0.00,-0.00,-12.36,-14.79,0.00,3.700"
" 90/ 57/ 3,-0.00,-0.00,-6.29,-7.22,0.00,3.700"
" 90/ 57/ 4,-0.00,-0.00,-0.39,-0.61,0.00,3.700"
" 90/ 57/ 6,-0.00,-0.00,-63.21,-74.14,0.00,3.700"
" 90/ 57/ 7,-0.00,-0.00,-40.06,-47.01,0.00,3.700"
" 91/ 23/ 1,258.57,3.16,-0.89,4.09,4.50,2.800"
" 91/ 23/ 2,123.63,2.05,-0.47,2.05,2.92,2.800"
" 91/ 23/ 3,53.91,1.23,-0.29,1.05,1.75,2.800"
" 91/ 23/ 4,8.37,-0.03,0.01,0.06,-0.04,2.800"
" 91/ 23/ 6,627.50,9.26,-2.31,9.96,12.65,2.800"
" 91/ 23/ 7,400.71,5.61,-1.44,6.35,7.78,2.800"
" 91/ 57/ 1,254.19,3.16,-0.89,1.61,-4.34,2.800"
" 91/ 57/ 2,123.63,2.05,-0.47,0.73,-2.81,2.800"
" 91/ 57/ 3,53.91,1.23,-0.29,0.24,-1.69,2.800"
" 91/ 57/ 4,8.37,-0.03,0.01,0.09,0.04,2.800"
" 91/ 57/ 6,621.59,9.26,-2.31,3.12,-12.18,2.800"
" 91/ 57/ 7,396.33,5.61,-1.44,2.18,-7.50,2.800"
" 92/ 55/ 1,0.00,0.00,23.60,-26.43,0.00,3.675"
" 92/ 55/ 2,0.00,0.00,11.35,-13.04,0.00,3.675"
" 92/ 55/ 3,0.00,0.00,5.81,-6.30,0.00,3.675"
" 92/ 55/ 4,0.00,0.00,0.34,-0.57,0.00,3.675"
" 92/ 55/ 6,0.00,0.00,58.23,-65.81,0.00,3.675"
" 92/ 55/ 7,0.00,0.00,36.84,-41.63,0.00,3.675"
" 92/ 56/ 1,0.00,0.00,-1.33,14.49,-0.00,3.675"
" 92/ 56/ 2,0.00,0.00,-0.46,6.98,-0.00,3.675"
" 92/ 56/ 3,0.00,0.00,-0.94,2.65,-0.00,3.675"
" 92/ 56/ 4,0.00,0.00,0.34,0.67,-0.00,3.675"
" 92/ 56/ 6,0.00,0.00,-3.27,35.17,-0.00,3.675"
" 92/ 56/ 7,0.00,0.00,-1.92,22.53,-0.00,3.675"
" 93/ 21/ 1,105.96,1.40,9.89,-19.29,1.69,2.800"
" 93/ 21/ 2,50.11,1.33,4.83,-9.41,1.75,2.800"
" 93/ 21/ 3,20.14,1.03,2.24,-4.35,1.42,2.800"
" 93/ 21/ 4,4.25,-0.14,0.26,-0.51,-0.21,2.800"
" 93/ 21/ 6,254.09,5.17,24.16,-46.73,6.54,2.800"
" 93/ 21/ 7,163.10,2.97,15.40,-29.87,3.73,2.800"
" 93/ 56/ 1,101.58,1.40,9.89,8.42,-2.22,2.800"
" 93/ 56/ 2,50.11,1.33,4.83,4.12,-1.96,2.800"
" 93/ 56/ 3,20.14,1.03,2.24,1.91,-1.48,2.800"
" 93/ 56/ 4,4.25,-0.14,0.26,0.22,0.18,2.800"
" 93/ 56/ 6,248.18,5.17,24.16,20.76,-7.70,2.800"
" 93/ 56/ 7,158.73,2.97,15.40,13.19,-4.50,2.800"
" 94/ 20/ 1,158.63,2.49,-11.85,18.47,3.56,2.800"
" 94/ 20/ 2,67.90,1.35,-5.87,9.13,1.93,2.800"
" 94/ 20/ 3,29.92,0.77,-2.85,4.42,1.10,2.800"
" 94/ 20/ 4,4.44,0.00,-0.25,0.40,0.00,2.800"
" 94/ 20/ 6,367.70,6.52,-29.45,45.86,9.28,2.800"
" 94/ 20/ 7,236.90,4.06,-18.65,29.04,5.79,2.800"
" 94/ 55/ 1,154.25,2.49,-11.85,-14.70,-3.42,2.800"
" 94/ 55/ 2,67.90,1.35,-5.87,-7.30,-1.85,2.800"
" 94/ 55/ 3,29.92,0.77,-2.85,-3.56,-1.05,2.800"
" 94/ 55/ 4,4.44,0.00,-0.25,-0.30,-0.00,2.800"
" 94/ 55/ 6,361.79,6.52,-29.45,-36.83,-8.90,2.800"
" 94/ 55/ 7,232.52,4.06,-18.65,-23.25,-5.56,2.800"
" 95/ 53/ 1,-0.00,0.00,-11.36,46.42,0.00,3.775"
" 95/ 53/ 2,-0.00,0.00,-5.17,21.50,0.00,3.775"
" 95/ 53/ 3,-0.00,0.00,-1.49,8.98,0.00,3.775"
" 95/ 53/ 4,-0.00,0.00,-0.73,1.66,0.00,3.775"
" 95/ 53/ 6,-0.00,0.00,-25.81,110.34,0.00,3.775"
" 95/ 53/ 7,-0.00,0.00,-16.95,70.90,0.00,3.775"
" 95/ 54/ 1,-0.00,0.00,-37.35,-45.52,-0.00,3.775"
" 95/ 54/ 2,-0.00,0.00,-17.58,-21.44,-0.00,3.775"
" 95/ 54/ 3,-0.00,0.00,-8.58,-10.04,-0.00,3.775"
" 95/ 54/ 4,-0.00,0.00,-0.73,-1.11,-0.00,3.775"
" 95/ 54/ 6,-0.00,0.00,-90.17,-108.57,-0.00,3.775"
" 95/ 54/ 7,-0.00,0.00,-57.49,-69.60,-0.00,3.775"
" 96/ 46/ 1,-0.00,0.00,11.82,-8.01,0.00,3.525"
" 96/ 46/ 2,-0.00,0.00,5.46,-3.72,0.00,3.525"
" 96/ 46/ 3,-0.00,0.00,3.18,-2.18,0.00,3.525"
" 96/ 46/ 4,-0.00,0.00,-0.03,0.02,0.00,3.525"
" 96/ 46/ 6,-0.00,0.00,28.55,-19.13,0.00,3.525"
" 96/ 46/ 7,-0.00,0.00,18.10,-12.19,0.00,3.525"
" 96/ 54/ 1,-0.00,0.00,-11.42,-7.31,-0.00,3.525"
" 96/ 54/ 2,-0.00,0.00,-5.41,-3.64,-0.00,3.525"
" 96/ 54/ 3,-0.00,0.00,-3.03,-1.91,-0.00,3.525"
" 96/ 54/ 4,-0.00,0.00,-0.03,-0.08,-0.00,3.525"
" 96/ 54/ 6,-0.00,0.00,-28.46,-18.97,-0.00,3.525"
" 96/ 54/ 7,-0.00,0.00,-17.88,-11.80,-0.00,3.525"
" 97/ 52/ 1,0.00,0.00,22.06,10.36,0.00,2.150"
" 97/ 52/ 2,0.00,0.00,10.20,4.38,-0.00,2.150"
" 97/ 52/ 3,0.00,-0.00,4.13,2.83,-0.00,2.150"
" 97/ 52/ 4,0.00,0.00,0.85,-0.16,0.00,2.150"
" 97/ 52/ 6,0.00,0.00,52.73,24.61,0.00,2.150"
" 97/ 52/ 7,0.00,0.00,33.82,15.57,0.00,2.150"
" 97/ 53/ 1,0.00,0.00,11.58,46.53,-0.00,2.150"
" 97/ 53/ 2,0.00,0.00,6.16,21.96,-0.00,2.150"
" 97/ 53/ 3,0.00,-0.00,1.82,9.22,0.00,2.150"
" 97/ 53/ 4,0.00,0.00,0.85,1.66,-0.00,2.150"
" 97/ 53/ 6,0.00,0.00,29.05,112.52,-0.00,2.150"
" 97/ 53/ 7,0.00,0.00,18.60,71.92,-0.00,2.150"
" 98/ 44/ 1,-0.00,0.00,18.98,-4.27,0.00,3.525"
" 98/ 44/ 2,-0.00,0.00,10.03,-2.11,0.00,3.525"
" 98/ 44/ 3,-0.00,0.00,5.67,-1.35,0.00,3.525"
" 98/ 44/ 4,0.00,0.00,0.03,0.07,0.00,3.525"
" 98/ 44/ 6,-0.00,0.00,49.08,-10.66,0.00,3.525"
" 98/ 44/ 7,-0.00,0.00,30.66,-6.69,0.00,3.525"
" 98/ 53/ 1,-0.00,0.00,-17.43,-1.53,-0.00,3.525"
" 98/ 53/ 2,-0.00,0.00,-10.06,-2.18,-0.00,3.525"
" 98/ 53/ 3,-0.00,0.00,-5.81,-1.59,-0.00,3.525"
" 98/ 53/ 4,0.00,0.00,0.03,0.17,-0.00,3.525"
" 98/ 53/ 6,-0.00,0.00,-47.44,-7.77,-0.00,3.525"
" 98/ 53/ 7,-0.00,0.00,-29.28,-4.25,-0.00,3.525"
" 99/ 51/ 1,-0.00,0.00,58.48,-67.62,0.00,1.825"
" 99/ 51/ 2,-0.00,0.00,26.32,-31.20,0.00,1.825"
" 99/ 51/ 3,-0.00,0.00,13.26,-15.10,0.00,1.825"
" 99/ 51/ 4,-0.00,0.00,0.89,-1.37,0.00,1.825"
" 99/ 51/ 6,-0.00,0.00,139.88,-162.97,0.00,1.825"
" 99/ 51/ 7,-0.00,0.00,89.13,-103.82,0.00,1.825"
" 99/ 52/ 1,-0.00,0.00,50.33,31.67,-0.00,1.825"
" 99/ 52/ 2,-0.00,0.00,23.40,14.17,-0.00,1.825"
" 99/ 52/ 3,-0.00,0.00,11.59,7.58,-0.00,1.825"
" 99/ 52/ 4,-0.00,0.00,0.89,0.26,-0.00,1.825"
" 99/ 52/ 6,-0.00,0.00,122.00,76.00,-0.00,1.825"
" 99/ 52/ 7,-0.00,0.00,77.56,48.29,-0.00,1.825"
" 100/ 43/ 1,-0.00,-0.00,13.57,29.40,-0.00,3.525"
" 100/ 43/ 2,-0.00,-0.00,6.37,14.71,-0.00,3.525"
" 100/ 43/ 3,-0.00,-0.00,3.72,7.88,-0.00,3.525"
" 100/ 43/ 4,0.00,-0.00,-0.04,0.26,-0.00,3.525"
" 100/ 43/ 6,-0.00,-0.00,33.34,74.02,-0.00,3.525"
" 100/ 43/ 7,-0.00,-0.00,21.02,46.57,-0.00,3.525"
" 100/ 52/ 1,-0.00,-0.00,-28.27,-1.36,0.00,3.525"
" 100/ 52/ 2,-0.00,-0.00,-13.20,-0.74,0.00,3.525"
" 100/ 52/ 3,-0.00,-0.00,-7.46,-0.66,0.00,3.525"
" 100/ 52/ 4,0.00,-0.00,-0.04,0.12,0.00,3.525"
" 100/ 52/ 6,-0.00,-0.00,-69.27,-3.86,0.00,3.525"
" 100/ 52/ 7,-0.00,-0.00,-43.74,-2.30,0.00,3.525"
" 101/ 50/ 1,-0.00,-0.00,6.88,-0.24,-0.00,2.000"
" 101/ 50/ 2,-0.00,-0.00,2.83,-0.02,-0.00,2.000"
" 101/ 50/ 3,-0.00,-0.00,1.76,-0.13,-0.00,2.000"
" 101/ 50/ 4,0.00,0.00,-0.07,0.06,0.00,2.000"
" 101/ 50/ 6,-0.00,-0.00,15.40,0.36,-0.00,2.000"
" 101/ 50/ 7,-0.00,-0.00,9.96,0.04,-0.00,2.000"
" 101/ 51/ 1,-0.00,-0.00,-6.16,-0.95,0.00,2.000"
" 101/ 51/ 2,-0.00,-0.00,-2.10,-0.29,0.00,2.000"
" 101/ 51/ 3,-0.00,-0.00,-1.06,-0.00,0.00,2.000"
" 101/ 51/ 4,0.00,0.00,-0.07,-0.08,0.00,2.000"
" 101/ 51/ 6,-0.00,-0.00,-13.83,-2.36,0.00,2.000"
" 101/ 51/ 7,-0.00,-0.00,-8.86,-1.47,0.00,2.000"
" 102/ 49/ 1,-0.00,0.00,-25.40,-1.91,0.00,1.225"
" 102/ 49/ 2,-0.00,0.00,-12.02,-0.82,0.00,1.225"
" 102/ 49/ 3,-0.00,0.00,-6.00,-0.04,0.00,1.225"
" 102/ 49/ 4,-0.00,0.00,-0.44,-0.21,0.00,1.225"
" 102/ 49/ 6,-0.00,0.00,-61.63,-3.76,0.00,1.225"
" 102/ 49/ 7,-0.00,0.00,-39.22,-2.64,0.00,1.225"
" 102/ 50/ 1,-0.00,0.00,-31.83,-36.20,-0.00,1.225"
" 102/ 50/ 2,-0.00,0.00,-14.64,-16.61,-0.00,1.225"
" 102/ 50/ 3,-0.00,0.00,-7.50,-8.00,-0.00,1.225"
" 102/ 50/ 4,-0.00,0.00,-0.44,-0.75,-0.00,1.225"
" 102/ 50/ 6,-0.00,0.00,-76.51,-86.08,-0.00,1.225"
" 102/ 50/ 7,-0.00,0.00,-48.73,-55.12,-0.00,1.225"
" 103/ 17/ 1,268.23,0.57,2.61,-1.70,0.26,3.050"
" 103/ 17/ 2,114.42,0.19,1.16,-0.68,0.03,3.050"
" 103/ 17/ 3,51.68,0.08,0.55,-0.32,-0.01,3.050"
" 103/ 17/ 4,6.85,0.01,0.06,-0.04,0.01,3.050"
" 103/ 17/ 6,618.40,1.13,5.92,-3.11,0.18,3.050"
" 103/ 17/ 7,398.97,0.76,3.85,-2.21,0.21,3.050"
" 103/ 50/ 1,261.37,0.57,2.61,6.26,-1.49,3.050"
" 103/ 50/ 2,114.42,0.19,1.16,2.86,-0.54,3.050"
" 103/ 50/ 3,51.68,0.08,0.55,1.37,-0.25,3.050"
" 103/ 50/ 4,6.85,0.01,0.06,0.13,-0.03,3.050"
" 103/ 50/ 6,609.14,1.13,5.92,14.16,-3.01,3.050"
" 103/ 50/ 7,392.10,0.76,3.85,9.25,-2.02,3.050"
" 104/ 48/ 1,-0.00,0.00,-10.95,32.35,0.00,2.350"
" 104/ 48/ 2,-0.00,0.00,-5.51,15.13,0.00,2.350"
" 104/ 48/ 3,-0.00,0.00,-2.02,6.59,0.00,2.350"
" 104/ 48/ 4,-0.00,0.00,-0.56,1.03,0.00,2.350"
" 104/ 48/ 6,-0.00,0.00,-26.55,77.32,0.00,2.350"
" 104/ 48/ 7,-0.00,0.00,-17.09,49.58,0.00,2.350"
" 104/ 49/ 1,-0.00,0.00,-23.00,-7.54,-0.00,2.350"
" 104/ 49/ 2,-0.00,0.00,-10.34,-3.49,-0.00,2.350"
" 104/ 49/ 3,-0.00,0.00,-4.78,-1.40,-0.00,2.350"
" 104/ 49/ 4,-0.00,0.00,-0.56,-0.30,-0.00,2.350"
" 104/ 49/ 6,-0.00,0.00,-54.20,-17.57,-0.00,2.350"
" 104/ 49/ 7,-0.00,0.00,-34.80,-11.39,-0.00,2.350"
" 105/ 40/ 1,0.00,0.00,24.52,-21.09,0.00,2.700"
" 105/ 40/ 2,0.00,0.00,13.39,-10.81,0.00,2.700"
" 105/ 40/ 3,0.00,0.00,7.39,-5.70,0.00,2.700"
" 105/ 40/ 4,0.00,0.00,0.13,-0.24,0.00,2.700"
" 105/ 40/ 6,0.00,0.00,64.43,-53.54,0.00,2.700"
" 105/ 40/ 7,0.00,0.00,40.15,-33.66,0.00,2.700"
" 105/ 49/ 1,0.00,0.00,-2.41,5.19,-0.00,2.700"
" 105/ 49/ 2,0.00,0.00,-1.68,2.50,-0.00,2.700"
" 105/ 49/ 3,0.00,0.00,-1.22,1.21,-0.00,2.700"
" 105/ 49/ 4,0.00,0.00,0.13,0.11,-0.00,2.700"
" 105/ 49/ 6,0.00,0.00,-7.43,12.68,-0.00,2.700"
" 105/ 49/ 7,0.00,0.00,-4.42,8.06,-0.00,2.700"
" 106/ 47/ 1,-0.00,0.00,34.47,-32.81,0.00,2.675"
" 106/ 47/ 2,-0.00,0.00,15.83,-15.36,0.00,2.675"
" 106/ 47/ 3,-0.00,0.00,7.55,-7.16,0.00,2.675"
" 106/ 47/ 4,-0.00,0.00,0.74,-0.81,0.00,2.675"
" 106/ 47/ 6,-0.00,0.00,82.84,-79.28,0.00,2.675"
" 106/ 47/ 7,-0.00,0.00,52.83,-50.54,0.00,2.675"
" 106/ 48/ 1,-0.00,0.00,19.67,39.60,-0.00,2.675"
" 106/ 48/ 2,-0.00,0.00,9.57,18.60,-0.00,2.675"
" 106/ 48/ 3,-0.00,0.00,3.98,8.26,-0.00,2.675"
" 106/ 48/ 4,-0.00,0.00,0.74,1.18,-0.00,2.675"
" 106/ 48/ 6,-0.00,0.00,48.11,95.86,-0.00,2.675"
" 106/ 48/ 7,-0.00,0.00,30.69,61.16,-0.00,2.675"
" 107/ 34/ 1,-0.00,0.00,23.82,-13.76,0.00,4.325"
" 107/ 34/ 2,-0.00,0.00,13.20,-7.59,0.00,4.325"
" 107/ 34/ 3,-0.00,0.00,7.58,-4.41,0.00,4.325"
" 107/ 34/ 4,0.00,0.00,-0.02,0.04,0.00,4.325"
" 107/ 34/ 6,-0.00,0.00,63.24,-36.39,0.00,4.325"
" 107/ 34/ 7,-0.00,0.00,39.27,-22.61,0.00,4.325"
" 107/ 48/ 1,-0.00,0.00,-24.13,-14.42,-0.00,4.325"
" 107/ 48/ 2,-0.00,0.00,-13.74,-8.77,-0.00,4.325"
" 107/ 48/ 3,-0.00,0.00,-7.81,-4.91,-0.00,4.325"
" 107/ 48/ 4,0.00,0.00,-0.02,-0.05,-0.00,4.325"
" 107/ 48/ 6,-0.00,0.00,-64.99,-40.17,-0.00,4.325"
" 107/ 48/ 7,-0.00,0.00,-40.24,-24.72,-0.00,4.325"
" 108/ 33/ 1,-0.00,0.00,15.32,-10.55,0.00,4.325"
" 108/ 33/ 2,-0.00,0.00,7.33,-5.31,0.00,4.325"
" 108/ 33/ 3,-0.00,0.00,4.19,-3.06,0.00,4.325"
" 108/ 33/ 4,-0.00,0.00,-0.00,0.01,0.00,4.325"
" 108/ 33/ 6,-0.00,0.00,38.00,-26.75,0.00,4.325"
" 108/ 33/ 7,-0.00,0.00,23.92,-16.76,0.00,4.325"
" 108/ 47/ 1,-0.00,0.00,-14.12,-7.94,-0.00,4.325"
" 108/ 47/ 2,-0.00,0.00,-6.66,-3.86,-0.00,4.325"
" 108/ 47/ 3,-0.00,0.00,-3.80,-2.21,-0.00,4.325"
" 108/ 47/ 4,-0.00,0.00,-0.00,0.00,-0.00,4.325"
" 108/ 47/ 6,-0.00,0.00,-34.71,-19.65,-0.00,4.325"
" 108/ 47/ 7,-0.00,0.00,-21.90,-12.39,-0.00,4.325"
" 109/ 45/ 1,-0.00,-0.00,-9.71,34.67,-0.00,2.775"
" 109/ 45/ 2,-0.00,-0.00,-3.34,16.55,-0.00,2.775"
" 109/ 45/ 3,-0.00,-0.00,0.02,6.35,-0.00,2.775"
" 109/ 45/ 4,-0.00,-0.00,-0.97,1.55,-0.00,2.775"
" 109/ 45/ 6,-0.00,-0.00,-18.66,82.94,-0.00,2.775"
" 109/ 45/ 7,-0.00,-0.00,-12.98,53.38,-0.00,2.775"
" 109/ 46/ 1,-0.00,-0.00,-40.51,-39.50,0.00,2.775"
" 109/ 46/ 2,-0.00,-0.00,-20.65,-19.90,0.00,2.775"
" 109/ 46/ 3,-0.00,-0.00,-9.87,-9.12,0.00,2.775"
" 109/ 46/ 4,-0.00,-0.00,-0.97,-1.13,0.00,2.775"
" 109/ 46/ 6,-0.00,-0.00,-101.04,-96.67,0.00,2.775"
" 109/ 46/ 7,-0.00,-0.00,-64.06,-61.73,0.00,2.775"
" 110/ 39/ 1,-0.00,0.00,-12.32,26.60,0.00,2.450"
" 110/ 39/ 2,-0.00,0.00,-5.78,11.75,0.00,2.450"
" 110/ 39/ 3,-0.00,0.00,-2.47,5.35,0.00,2.450"
" 110/ 39/ 4,-0.00,0.00,-0.41,0.68,0.00,2.450"
" 110/ 39/ 6,-0.00,0.00,-30.12,63.20,0.00,2.450"
" 110/ 39/ 7,-0.00,0.00,-19.15,40.40,0.00,2.450"
" 110/ 46/ 1,-0.00,0.00,-25.18,-19.33,-0.00,2.450"
" 110/ 46/ 2,-0.00,0.00,-11.03,-8.84,-0.00,2.450"
" 110/ 46/ 3,-0.00,0.00,-5.48,-4.39,-0.00,2.450"
" 110/ 46/ 4,-0.00,0.00,-0.41,-0.33,-0.00,2.450"
" 110/ 46/ 6,-0.00,0.00,-59.86,-47.02,-0.00,2.450"
" 110/ 46/ 7,-0.00,0.00,-38.17,-29.82,-0.00,2.450"
" 111/ 44/ 1,-0.00,0.00,-4.57,27.38,0.00,1.000"
" 111/ 44/ 2,-0.00,0.00,-2.68,13.61,0.00,1.000"
" 111/ 44/ 3,-0.00,0.00,-2.80,6.42,0.00,1.000"
" 111/ 44/ 4,-0.00,0.00,0.63,0.68,0.00,1.000"
" 111/ 44/ 6,-0.00,0.00,-13.30,68.04,0.00,1.000"
" 111/ 44/ 7,-0.00,0.00,-7.85,43.13,0.00,1.000"
" 111/ 45/ 1,-0.00,0.00,-11.37,19.52,-0.00,1.000"
" 111/ 45/ 2,-0.00,0.00,-5.91,9.39,-0.00,1.000"
" 111/ 45/ 3,-0.00,0.00,-4.64,2.74,-0.00,1.000"
" 111/ 45/ 4,-0.00,0.00,0.63,1.31,-0.00,1.000"
" 111/ 45/ 6,-0.00,0.00,-30.09,46.68,-0.00,1.000"
" 111/ 45/ 7,-0.00,0.00,-18.43,30.19,-0.00,1.000"
" 112/ 38/ 1,0.00,0.00,31.22,-32.36,0.00,2.450"
" 112/ 38/ 2,0.00,0.00,15.62,-16.28,0.00,2.450"
" 112/ 38/ 3,0.00,0.00,7.43,-7.38,0.00,2.450"
" 112/ 38/ 4,0.00,0.00,0.75,-0.96,0.00,2.450"
" 112/ 38/ 6,0.00,0.00,77.87,-80.83,0.00,2.450"
" 112/ 38/ 7,0.00,0.00,49.31,-51.23,0.00,2.450"
" 112/ 45/ 1,0.00,0.00,12.37,21.04,-0.00,2.450"
" 112/ 45/ 2,0.00,0.00,6.17,10.41,-0.00,2.450"
" 112/ 45/ 3,0.00,0.00,2.03,4.20,-0.00,2.450"
" 112/ 45/ 4,0.00,0.00,0.75,0.87,-0.00,2.450"
" 112/ 45/ 6,0.00,0.00,30.15,51.49,-0.00,2.450"
" 112/ 45/ 7,0.00,0.00,19.39,32.92,-0.00,2.450"
" 113/ 43/ 1,-0.00,-0.00,30.34,-20.29,-0.00,2.150"
" 113/ 43/ 2,-0.00,-0.00,15.21,-10.72,-0.00,2.150"
" 113/ 43/ 3,-0.00,-0.00,7.37,-4.85,-0.00,2.150"
" 113/ 43/ 4,-0.00,-0.00,0.66,-0.64,-0.00,2.150"
" 113/ 43/ 6,-0.00,-0.00,75.82,-51.64,-0.00,2.150"
" 113/ 43/ 7,-0.00,-0.00,47.96,-32.63,-0.00,2.150"
" 113/ 44/ 1,-0.00,-0.00,14.41,28.99,0.00,2.150"
" 113/ 44/ 2,-0.00,-0.00,7.35,14.35,0.00,2.150"
" 113/ 44/ 3,-0.00,-0.00,2.88,6.63,0.00,2.150"
" 113/ 44/ 4,-0.00,-0.00,0.66,0.79,0.00,2.150"
" 113/ 44/ 6,-0.00,-0.00,35.78,71.82,0.00,2.150"
" 113/ 44/ 7,-0.00,-0.00,22.82,45.58,0.00,2.150"
" 114/ 41/ 1,-0.00,-0.00,53.72,-29.96,-0.00,1.175"
" 114/ 41/ 2,-0.00,-0.00,25.20,-14.05,-0.00,1.175"
" 114/ 41/ 3,0.00,-0.00,13.16,-7.02,-0.00,1.175"
" 114/ 41/ 4,-0.00,-0.00,0.62,-0.50,-0.00,1.175"
" 114/ 41/ 6,-0.00,-0.00,130.93,-72.72,-0.00,1.175"
" 114/ 41/ 7,-0.00,-0.00,83.03,-46.23,-0.00,1.175"
" 114/ 43/ 1,-0.00,-0.00,43.91,28.07,0.00,1.175"
" 114/ 43/ 2,-0.00,-0.00,21.58,13.91,0.00,1.175"
" 114/ 43/ 3,0.00,-0.00,11.09,7.49,0.00,1.175"
" 114/ 43/ 4,-0.00,-0.00,0.62,0.23,0.00,1.175"
" 114/ 43/ 6,-0.00,-0.00,109.16,70.36,0.00,1.175"
" 114/ 43/ 7,-0.00,-0.00,68.98,44.30,0.00,1.175"
" 115/ 41/ 1,-0.00,0.00,-55.06,66.67,-0.00,1.800"
" 115/ 41/ 2,-0.00,0.00,-27.04,32.71,-0.00,1.800"
" 115/ 41/ 3,-0.00,0.00,-14.24,17.03,-0.00,1.800"
" 115/ 41/ 4,-0.00,0.00,-0.61,0.83,0.00,1.800"
" 115/ 41/ 6,-0.00,0.00,-136.76,166.58,0.00,1.800"
