12,8,0.000904779,12,12,0.001357168,16,8,0.001608495,16,12,0.002412743,20,8,0.002513274,20,12,0.003769911,25,8,0.003926991,25,12,0.005890486,32,8,0.006433982,32,12,0.009650973,14.1,8,0.001256637,13.5,12,0.001709026,18.1,8,0.002060885,17.4,12,0.002865133,22.6,8,0.003220132,21.8,12,0.00447677,28.7,8,0.005180486,27.5,12,0.007143982
12,16,0.001809557,12,20,0.002261947,16,16,0.003216991,16,20,0.004021239,20,16,0.005026548,20,20,0.006283185,25,16,0.007853982,25,20,0.009817477,32,16,0.012867964,32,20,0.016084954,13.1,16,0.002161416,0,0,0,17.1,16,0.00366938,0,0,0,21.4,16,0.005733407,0,0,0,26.9,16,0.009107477,0,0,0
12,24,0.002714336,0,0,0,16,24,0.004825486,0,0,0,20,24,0.007539822,0,0,0,25,24,0.011780972,0,0,0,32,24,0.019301945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
